symbol,date,side,price,pf_w
SIBN,2018-01-26,SELL,276.7,0.316262166289396
SBERP,2018-01-29,BUY,209.9,0.556277074651061
SIBN,2018-01-29,BUY,279.6,0.316262166289396
SIBN,2018-01-31,SELL,279.1,0.316262166289396
ISKJ,2018-02-01,BUY,10.7,0.04
SBERP,2018-02-01,SELL,213.77,0.556277074651061
SIBN,2018-02-01,BUY,281.2,0.316262166289396
ROSN,2018-02-02,SELL,339.9,0.04
ISKJ,2018-02-05,SELL,10.8,0.04
PIKK,2018-02-05,BUY,307.8,0.4
SBER,2018-02-05,SELL,255.64,0.584859175138705
SIBN,2018-02-05,SELL,281.2,0.316262166289396
PIKK,2018-02-06,SELL,305.5,0.4
SIBN,2018-02-08,BUY,286.2,0.316262166289396
ISKJ,2018-02-09,BUY,10.55,0.04
SIBN,2018-02-09,SELL,280.15,0.316262166289396
ISKJ,2018-02-12,SELL,10.55,0.04
PIKK,2018-02-12,BUY,309.3,0.4
ISKJ,2018-02-13,BUY,10.6,0.08
ISKJ,2018-02-14,SELL,10.45,0.08
SBER,2018-02-14,BUY,262.03,0.04
SBERP,2018-02-14,BUY,211.64,0.4
PIKK,2018-02-15,SELL,313.2,0.4
SBER,2018-02-15,BUY,264.58,0.544859175138705
SIBN,2018-02-15,BUY,283.95,0.316262166289396
SIBN,2018-02-15,SELL,283.95,0.04
ISKJ,2018-02-16,BUY,10.75,0.08
PIKK,2018-02-16,BUY,316.7,0.4
SBERP,2018-02-16,SELL,214.02,0.4
SIBN,2018-02-16,SELL,278.05,0.316262166289396
ISKJ,2018-02-19,SELL,10.7,0.08
PIKK,2018-02-19,SELL,314.9,0.4
GAZP,2018-02-20,BUY,141.32,0.4
PIKK,2018-02-20,BUY,320,0.4
SBERP,2018-02-20,BUY,215.9,0.4
PIKK,2018-02-21,SELL,316.8,0.4
SBERP,2018-02-21,BUY,224,0.156277074651061
SIBN,2018-02-22,BUY,283.05,0.316262166289396
ISKJ,2018-02-26,BUY,10.45,0.04
LKOH,2018-02-26,BUY,3839.5,0.04
PIKK,2018-02-26,BUY,322,0.4
SIBN,2018-02-26,BUY,284.65,0.04
GAZP,2018-02-27,SELL,146.5,0.4
ISKJ,2018-02-27,SELL,10.4,0.04
PIKK,2018-02-27,SELL,316,0.4
SBERP,2018-02-27,SELL,231.18,0.556277074651061
PIKK,2018-02-28,BUY,323.1,0.4
SIBN,2018-02-28,SELL,283.9,0.316262166289396
ISKJ,2018-03-01,BUY,10.5,0.08
LKOH,2018-03-01,SELL,3754,0.04
PIKK,2018-03-01,SELL,322.1,0.4
SBER,2018-03-01,SELL,275,0.584859175138705
SIBN,2018-03-01,BUY,294.8,0.316262166289396
ISKJ,2018-03-02,SELL,10.15,0.08
SIBN,2018-03-02,SELL,291.45,0.316262166289396
PIKK,2018-03-09,BUY,321.7,0.4
SIBN,2018-03-09,SELL,292.75,0.04
GAZP,2018-03-13,BUY,142.75,0.4
GAZP,2018-03-14,SELL,138.8,0.4
PIKK,2018-03-14,SELL,322.9,0.4
ISKJ,2018-03-15,BUY,10,0.04
ISKJ,2018-03-16,SELL,9.7,0.04
LKOH,2018-03-16,BUY,3874.5,0.04
PIKK,2018-03-16,BUY,324.8,0.4
SIBN,2018-03-16,BUY,289.05,0.316262166289396
PIKK,2018-03-19,SELL,318.7,0.4
SIBN,2018-03-19,BUY,290.35,0.04
LKOH,2018-03-21,SELL,3874,0.04
SBER,2018-03-21,BUY,268.88,0.04
SBERP,2018-03-21,BUY,222,0.4
SBERP,2018-03-22,SELL,219.47,0.4
SIBN,2018-03-22,SELL,290,0.316262166289396
PIKK,2018-03-23,BUY,318.4,0.4
ISKJ,2018-03-26,BUY,9.15,0.08
PIKK,2018-03-26,SELL,313,0.4
SBER,2018-03-26,SELL,255,0.04
ISKJ,2018-03-27,SELL,8.9,0.08
LKOH,2018-03-27,BUY,3878,0.04
PIKK,2018-03-27,BUY,319,0.4
SIBN,2018-03-27,BUY,296.95,0.316262166289396
PIKK,2018-03-28,SELL,316,0.4
SIBN,2018-03-28,SELL,295.25,0.316262166289396
GAZP,2018-03-29,BUY,142.8,0.4
GAZP,2018-03-30,SELL,142.33,0.4
IRAO,2018-04-02,BUY,3.86,0.4
SIBN,2018-04-02,BUY,299.15,0.316262166289396
LKOH,2018-04-03,SELL,3951,0.04
SIBN,2018-04-03,SELL,298.9,0.316262166289396
ISKJ,2018-04-04,BUY,9.1,0.08
SBER,2018-04-04,BUY,255.69,0.04
SIBN,2018-04-04,BUY,303.35,0.316262166289396
ISKJ,2018-04-05,SELL,8.95,0.08
PIKK,2018-04-05,BUY,316,0.4
ROSN,2018-04-05,BUY,322.65,0.04
SBERP,2018-04-05,BUY,220.3,0.4
PIKK,2018-04-06,SELL,315.4,0.4
SBERP,2018-04-06,SELL,217,0.4
SIBN,2018-04-06,SELL,312.05,0.316262166289396
GAZP,2018-04-10,BUY,140.62,0.4
SBER,2018-04-10,SELL,215.48,0.04
LKOH,2018-04-11,BUY,4070,0.04
IRAO,2018-04-12,SELL,3.79,0.4
ISKJ,2018-04-12,BUY,8.8,0.04
SIBN,2018-04-12,SELL,296.75,0.04
GAZP,2018-04-13,SELL,142.58,0.4
ISKJ,2018-04-13,SELL,8.4,0.04
LKOH,2018-04-16,SELL,3892,0.04
PIKK,2018-04-16,BUY,313.2,0.4
SIBN,2018-04-16,BUY,302.1,0.356262166289396
PIKK,2018-04-17,SELL,307.4,0.4
ISKJ,2018-04-18,BUY,8.55,0.04
SBER,2018-04-18,BUY,215.87,0.04
SBERP,2018-04-18,BUY,190.5,0.4
ISKJ,2018-04-19,BUY,8.9,0.04
SBERP,2018-04-19,SELL,189.69,0.4
SIBN,2018-04-19,SELL,302.35,0.316262166289396
ISKJ,2018-04-23,SELL,8.85,0.08
SBERP,2018-04-23,BUY,196.7,0.4
ISKJ,2018-04-25,BUY,9.1,0.08
SBERP,2018-04-25,SELL,194.19,0.4
SIBN,2018-04-25,SELL,297,0.04
GAZP,2018-04-26,BUY,145.48,0.4
ISKJ,2018-04-26,SELL,9,0.08
LKOH,2018-04-26,BUY,4140,0.04
SBER,2018-04-26,SELL,220.7,0.04
GAZP,2018-04-27,SELL,144.5,0.4
IRAO,2018-04-27,BUY,3.975,0.4
PIKK,2018-04-27,BUY,307.9,0.4
SBER,2018-04-27,BUY,223.91,0.04
SIBN,2018-04-27,BUY,305,0.356262166289396
ISKJ,2018-04-28,BUY,9.15,0.08
PIKK,2018-04-28,SELL,307.6,0.4
GAZP,2018-04-30,BUY,145.93,0.4
ISKJ,2018-04-30,SELL,9.1,0.08
GAZP,2018-05-02,SELL,144.94,0.4
ISKJ,2018-05-02,BUY,9.25,0.08
LKOH,2018-05-02,SELL,4141,0.04
ISKJ,2018-05-03,SELL,9.25,0.08
PIKK,2018-05-03,BUY,308.8,0.4
SBERP,2018-05-03,BUY,196.24,0.4
SIBN,2018-05-03,SELL,304.1,0.316262166289396
SBERP,2018-05-04,SELL,195.7,0.4
ISKJ,2018-05-07,BUY,9.3,0.08
SBERP,2018-05-07,BUY,196.71,0.4
SIBN,2018-05-07,BUY,315.5,0.316262166289396
ISKJ,2018-05-08,SELL,9.25,0.08
PIKK,2018-05-08,SELL,321.1,0.4
SBERP,2018-05-08,SELL,193.25,0.4
SIBN,2018-05-08,SELL,313.7,0.316262166289396
GAZP,2018-05-10,BUY,146.38,0.4
IRAO,2018-05-10,SELL,3.942,0.4
LKOH,2018-05-10,BUY,4235,0.04
PIKK,2018-05-10,BUY,324.6,0.4
ROSN,2018-05-10,SELL,395.7,0.04
SBER,2018-05-10,BUY,233.7,0.299024933149251
SBERP,2018-05-10,BUY,198.94,0.44
ISKJ,2018-05-11,BUY,9.35,0.08
PIKK,2018-05-11,SELL,322.9,0.4
ROSN,2018-05-11,BUY,401.45,0.04
SIBN,2018-05-11,BUY,332.45,0.316262166289396
ISKJ,2018-05-14,SELL,9.35,0.08
SIBN,2018-05-14,SELL,325.1,0.316262166289396
GAZP,2018-05-15,SELL,149.2,0.4
ISKJ,2018-05-15,BUY,9.5,0.08
PIKK,2018-05-15,BUY,326.1,0.4
SBERP,2018-05-15,SELL,199.4,0.44
ISKJ,2018-05-16,SELL,9.4,0.08
PIKK,2018-05-17,SELL,326,0.4
SBER,2018-05-17,SELL,226.05,0.339024933149251
IRAO,2018-05-18,BUY,4.145,0.4
SIBN,2018-05-18,SELL,325,0.04
ISKJ,2018-05-21,BUY,9.45,0.04
ROSN,2018-05-21,SELL,386.9,0.04
ISKJ,2018-05-22,BUY,9.55,0.04
SIBN,2018-05-22,BUY,332.45,0.356262166289396
ISKJ,2018-05-23,SELL,9.45,0.08
LKOH,2018-05-23,SELL,4263,0.04
PIKK,2018-05-23,BUY,326,0.4
SIBN,2018-05-24,SELL,332.25,0.316262166289396
IRAO,2018-05-25,SELL,4.05,0.4
PIKK,2018-05-29,SELL,330.9,0.4
SIBN,2018-05-30,SELL,328.95,0.04
SBER,2018-05-31,BUY,222.36,0.04
PIKK,2018-06-01,BUY,331.9,0.4
GAZP,2018-06-04,BUY,146.44,0.4
IRAO,2018-06-04,BUY,4.1465,0.4
PIKK,2018-06-04,SELL,331.6,0.4
GAZP,2018-06-05,SELL,146,0.4
ISKJ,2018-06-05,BUY,9.25,0.04
SBER,2018-06-05,SELL,215.56,0.04
SIBN,2018-06-05,BUY,326,0.316262166289396
GAZP,2018-06-06,BUY,146.9,0.4
ISKJ,2018-06-06,SELL,9.25,0.04
SIBN,2018-06-06,SELL,326,0.316262166289396
GAZP,2018-06-07,SELL,146.05,0.4
PIKK,2018-06-07,BUY,333.3,0.4
SIBN,2018-06-07,BUY,327.2,0.356262166289396
PIKK,2018-06-08,SELL,332.5,0.4
SIBN,2018-06-08,SELL,326.1,0.316262166289396
SIBN,2018-06-09,BUY,327.3,0.316262166289396
IRAO,2018-06-11,SELL,4.12,0.4
PIKK,2018-06-11,BUY,334.6,0.4
PIKK,2018-06-13,SELL,334.6,0.4
SIBN,2018-06-13,SELL,322.95,0.316262166289396
PIKK,2018-06-15,BUY,337,0.4
PIKK,2018-06-18,SELL,331.6,0.4
ROSN,2018-06-19,BUY,392.35,0.04
SIBN,2018-06-19,SELL,320,0.04
ISKJ,2018-06-21,BUY,9.55,0.08
PIKK,2018-06-21,BUY,335.6,0.4
PIKK,2018-06-22,SELL,318.2,0.4
SBER,2018-06-22,BUY,214.43,0.04
SBERP,2018-06-22,BUY,191.5,0.4
GAZP,2018-06-25,BUY,137.1,0.4
SBERP,2018-06-25,SELL,179.9,0.4
ISKJ,2018-06-26,SELL,9.75,0.08
SBER,2018-06-27,SELL,207.95,0.04
GAZP,2018-06-28,SELL,138.76,0.4
PIKK,2018-06-28,BUY,333.7,0.4
SIBN,2018-06-28,BUY,313.6,0.316262166289396
GAZP,2018-06-29,BUY,141.01,0.4
LKOH,2018-06-29,BUY,4350,0.04
SBER,2018-06-29,BUY,218,0.04
SIBN,2018-06-29,BUY,324,0.04
ISKJ,2018-07-02,BUY,10.3,0.08
SBER,2018-07-02,BUY,221.01,0.299024933149251
SIBN,2018-07-02,SELL,323.9,0.316262166289396
GAZP,2018-07-03,SELL,142.49,0.4
PIKK,2018-07-03,SELL,335,0.4
SIBN,2018-07-03,BUY,327.8,0.316262166289396
GAZP,2018-07-05,BUY,145.55,0.4
ISKJ,2018-07-05,SELL,10.05,0.08
GAZP,2018-07-06,SELL,144.96,0.4
PIKK,2018-07-06,BUY,339.4,0.4
SBERP,2018-07-06,BUY,188,0.4
SIBN,2018-07-06,SELL,335,0.316262166289396
GAZP,2018-07-09,BUY,148,0.4
IRAO,2018-07-09,BUY,4.299,0.4
PIKK,2018-07-09,SELL,337.6,0.4
SBERP,2018-07-09,BUY,192.21,0.04
SIBN,2018-07-09,BUY,339.2,0.316262166289396
GAZP,2018-07-10,SELL,147.3,0.4
LKOH,2018-07-10,SELL,4355,0.04
PIKK,2018-07-11,BUY,342.7,0.4
SBERP,2018-07-11,SELL,191.5,0.44
SIBN,2018-07-11,SELL,338.45,0.316262166289396
PIKK,2018-07-12,SELL,337.9,0.4
PIKK,2018-07-13,BUY,343.6,0.4
SBER,2018-07-13,SELL,229.85,0.339024933149251
ISKJ,2018-07-16,BUY,9.75,0.04
PIKK,2018-07-16,SELL,339.2,0.4
IRAO,2018-07-17,SELL,4.3625,0.4
ISKJ,2018-07-17,SELL,9.7,0.04
PIKK,2018-07-17,BUY,345.2,0.4
ROSN,2018-07-17,SELL,399.5,0.04
SIBN,2018-07-17,SELL,338.9,0.04
IRAO,2018-07-18,BUY,4.4065,0.4
PIKK,2018-07-18,SELL,337.4,0.4
SIBN,2018-07-18,BUY,342.1,0.356262166289396
SIBN,2018-07-19,SELL,338.65,0.316262166289396
PIKK,2018-07-23,BUY,342.7,0.4
ISKJ,2018-07-24,BUY,9.5,0.04
IRAO,2018-07-25,SELL,4.1805,0.4
ISKJ,2018-07-25,SELL,9.35,0.04
PIKK,2018-07-25,SELL,339.8,0.4
SIBN,2018-07-25,SELL,330.35,0.04
GAZP,2018-07-30,BUY,138.9,0.4
PIKK,2018-07-31,BUY,342.5,0.4
ROSN,2018-07-31,BUY,419,0.04
GAZP,2018-08-01,SELL,142.14,0.4
LKOH,2018-08-01,BUY,4494,0.04
PIKK,2018-08-01,SELL,341.2,0.4
SIBN,2018-08-01,BUY,333.5,0.356262166289396
SIBN,2018-08-02,SELL,328.6,0.316262166289396
ISKJ,2018-08-06,BUY,9,0.04
PIKK,2018-08-06,BUY,348.5,0.4
ISKJ,2018-08-07,SELL,9,0.04
PIKK,2018-08-07,SELL,344.1,0.4
SIBN,2018-08-07,BUY,329.2,0.316262166289396
GAZP,2018-08-08,BUY,144.1,0.4
SIBN,2018-08-08,SELL,316,0.356262166289396
PIKK,2018-08-09,BUY,349.9,0.4
SIBN,2018-08-09,BUY,329.4,0.356262166289396
GAZP,2018-08-10,SELL,144.8,0.4
PIKK,2018-08-13,SELL,350.7,0.4
LKOH,2018-08-14,SELL,4460,0.04
SIBN,2018-08-14,SELL,330.3,0.316262166289396
PIKK,2018-08-15,BUY,358.6,0.4
SIBN,2018-08-15,BUY,332.2,0.316262166289396
ISKJ,2018-08-16,BUY,9.1,0.08
ISKJ,2018-08-17,SELL,9.05,0.08
PIKK,2018-08-17,SELL,348.5,0.4
SIBN,2018-08-17,SELL,336.3,0.316262166289396
ROSN,2018-08-20,SELL,427,0.04
SBERP,2018-08-20,BUY,164.92,0.4
GAZP,2018-08-21,BUY,143.3,0.4
SBERP,2018-08-21,SELL,164.81,0.4
PIKK,2018-08-22,BUY,362.2,0.4
ROSN,2018-08-22,BUY,437.3,0.04
GAZP,2018-08-23,SELL,141.5,0.4
SIBN,2018-08-23,SELL,330.1,0.04
GAZP,2018-08-27,BUY,144.52,0.4
ISKJ,2018-08-27,BUY,8.85,0.08
SIBN,2018-08-27,BUY,338.5,0.356262166289396
ISKJ,2018-08-28,SELL,8.85,0.08
PIKK,2018-08-28,SELL,361,0.4
SIBN,2018-08-28,SELL,335.5,0.316262166289396
LKOH,2018-08-29,BUY,4638.5,0.04
SIBN,2018-08-29,BUY,341.2,0.316262166289396
GAZP,2018-08-30,SELL,145.98,0.4
PIKK,2018-08-30,BUY,364,0.4
SIBN,2018-08-30,SELL,338.8,0.316262166289396
GAZP,2018-08-31,BUY,149.95,0.4
PIKK,2018-08-31,SELL,364,0.4
GAZP,2018-09-03,SELL,148.73,0.4
ISKJ,2018-09-03,BUY,8.65,0.04
ISKJ,2018-09-04,SELL,8.45,0.04
ROSN,2018-09-05,SELL,434.5,0.04
SIBN,2018-09-05,SELL,332.5,0.04
LKOH,2018-09-06,SELL,4610.5,0.04
PIKK,2018-09-06,BUY,346.7,0.4
GAZP,2018-09-10,BUY,150.75,0.4
PIKK,2018-09-10,SELL,345.3,0.4
ROSN,2018-09-10,BUY,449.45,0.04
SIBN,2018-09-10,BUY,334.1,0.316262166289396
SIBN,2018-09-11,SELL,324.3,0.316262166289396
GAZP,2018-09-13,SELL,153.5,0.4
PIKK,2018-09-13,BUY,350.3,0.4
SBER,2018-09-13,BUY,183.5,0.04
SBERP,2018-09-13,BUY,155.05,0.4
ISKJ,2018-09-14,BUY,8.6,0.08
PIKK,2018-09-14,SELL,347.8,0.4
SIBN,2018-09-14,BUY,328.7,0.316262166289396
GAZP,2018-09-17,BUY,155.46,0.4
ISKJ,2018-09-17,SELL,8.55,0.08
ROSN,2018-09-17,SELL,441.3,0.04
SBERP,2018-09-17,SELL,159.12,0.4
SBERP,2018-09-18,BUY,163.9,0.4
SIBN,2018-09-18,BUY,332.2,0.04
ISKJ,2018-09-19,BUY,8.7,0.08
SBER,2018-09-19,BUY,193.9,0.299024933149251
SBERP,2018-09-19,BUY,165.41,0.04
GAZP,2018-09-20,SELL,154.35,0.4
GAZP,2018-09-21,BUY,158.64,0.4
LKOH,2018-09-21,BUY,4737.5,0.04
PIKK,2018-09-21,BUY,348.2,0.4
SBERP,2018-09-21,SELL,165.5,0.44
ISKJ,2018-09-24,SELL,8.4,0.08
PIKK,2018-09-24,SELL,344.9,0.4
SBERP,2018-09-24,BUY,169.85,0.44
ROSN,2018-09-25,BUY,460,0.04
SBERP,2018-09-25,SELL,166.7,0.44
GAZP,2018-09-26,SELL,159.27,0.4
GAZP,2018-09-27,BUY,161.8,0.4
SBERP,2018-09-27,BUY,171.2,0.44
ISKJ,2018-09-28,BUY,9.7,0.08
PIKK,2018-09-28,BUY,347.6,0.4
SBERP,2018-09-28,SELL,171.05,0.44
GAZP,2018-10-01,SELL,161.89,0.4
ISKJ,2018-10-01,SELL,9.25,0.08
SIBN,2018-10-01,SELL,368.6,0.316262166289396
GAZP,2018-10-03,BUY,169.47,0.4
PIKK,2018-10-03,SELL,351.4,0.4
SIBN,2018-10-03,BUY,377.6,0.316262166289396
GAZP,2018-10-04,SELL,168.5,0.4
SBER,2018-10-04,SELL,189.35,0.339024933149251
GAZP,2018-10-05,BUY,170.5,0.4
LKOH,2018-10-08,SELL,4966,0.04
SIBN,2018-10-08,SELL,384.9,0.316262166289396
SIBN,2018-10-09,BUY,395.4,0.316262166289396
GAZP,2018-10-10,SELL,166.2,0.4
PIKK,2018-10-10,BUY,349.3,0.4
ROSN,2018-10-10,SELL,468.75,0.04
SIBN,2018-10-10,SELL,390.8,0.316262166289396
PIKK,2018-10-12,SELL,348.4,0.4
SBERP,2018-10-12,BUY,166.75,0.4
SBERP,2018-10-15,SELL,165.42,0.4
SIBN,2018-10-15,BUY,394.2,0.316262166289396
ISKJ,2018-10-16,BUY,8.05,0.04
SBER,2018-10-16,BUY,196.05,0.04
SBERP,2018-10-16,BUY,168.69,0.4
ISKJ,2018-10-17,SELL,8.05,0.04
PIKK,2018-10-17,BUY,349,0.4
SBERP,2018-10-17,SELL,165.91,0.4
SIBN,2018-10-17,SELL,383.7,0.316262166289396
POLY,2018-10-18,BUY,624,0.4
PIKK,2018-10-19,SELL,347.3,0.4
SBER,2018-10-19,SELL,183.8,0.04
PIKK,2018-10-22,BUY,350.8,0.4
SIBN,2018-10-23,SELL,365.1,0.04
SIBN,2018-10-24,BUY,379,0.316262166289396
PIKK,2018-10-25,SELL,347.9,0.4
SIBN,2018-10-25,SELL,372.1,0.316262166289396
ISKJ,2018-10-30,BUY,8,0.04
PIKK,2018-10-30,BUY,348.9,0.4
SIBN,2018-10-30,BUY,378.5,0.316262166289396
ISKJ,2018-10-31,BUY,8.05,0.04
SBER,2018-10-31,BUY,189.8,0.04
SBERP,2018-10-31,BUY,163.3,0.4
SIBN,2018-10-31,BUY,385,0.04
SBERP,2018-11-01,SELL,163.23,0.4
ISKJ,2018-11-02,SELL,8.21,0.08
PIKK,2018-11-02,SELL,353.2,0.4
SBERP,2018-11-02,BUY,165.67,0.4
GAZP,2018-11-06,BUY,156,0.4
LKOH,2018-11-06,BUY,5055,0.04
SBER,2018-11-06,BUY,197.8,0.299024933149251
SBERP,2018-11-06,BUY,169.49,0.04
SIBN,2018-11-06,SELL,386,0.316262166289396
ROSN,2018-11-07,BUY,484.1,0.04
GAZP,2018-11-08,SELL,157.51,0.4
PIKK,2018-11-08,BUY,353.8,0.4
SBERP,2018-11-08,SELL,173.3,0.44
SIBN,2018-11-08,BUY,389.5,0.316262166289396
PIKK,2018-11-09,SELL,348.8,0.4
SIBN,2018-11-09,SELL,377,0.316262166289396
LKOH,2018-11-12,SELL,5129,0.04
SBER,2018-11-13,SELL,196.56,0.339024933149251
PIKK,2018-11-14,BUY,352.1,0.4
ROSN,2018-11-14,SELL,427.15,0.04
SIBN,2018-11-15,SELL,373.5,0.04
PIKK,2018-11-16,SELL,349.9,0.4
SIBN,2018-11-16,BUY,377,0.316262166289396
SIBN,2018-11-19,SELL,370.6,0.316262166289396
ISKJ,2018-11-21,BUY,8.15,0.08
PIKK,2018-11-21,BUY,355.3,0.4
ISKJ,2018-11-22,SELL,8.11,0.08
PIKK,2018-11-22,SELL,354.3,0.4
ISKJ,2018-11-23,BUY,8.2,0.08
ISKJ,2018-11-26,SELL,8.16,0.08
GAZP,2018-11-28,BUY,165.58,0.4
SIBN,2018-11-28,BUY,364.1,0.356262166289396
GAZP,2018-11-29,SELL,164.99,0.4
PIKK,2018-11-29,BUY,356.2,0.4
SIBN,2018-11-29,SELL,359.1,0.316262166289396
PIKK,2018-11-30,SELL,351.1,0.4
SBER,2018-12-03,BUY,200.3,0.04
SBERP,2018-12-03,BUY,173.5,0.4
SIBN,2018-12-03,BUY,378.2,0.316262166289396
LKOH,2018-12-04,BUY,5209,0.04
SBERP,2018-12-04,SELL,172.54,0.4
PIKK,2018-12-05,BUY,352,0.4
SIBN,2018-12-05,SELL,382.1,0.316262166289396
SBER,2018-12-06,SELL,192.19,0.04
ISKJ,2018-12-11,BUY,8.1,0.08
PIKK,2018-12-11,SELL,354.9,0.4
SIBN,2018-12-11,SELL,366.7,0.04
ISKJ,2018-12-12,SELL,7.91,0.08
LKOH,2018-12-14,SELL,5100,0.04
ISKJ,2018-12-17,BUY,8.05,0.04
PIKK,2018-12-17,BUY,355.2,0.4
ISKJ,2018-12-18,SELL,7.95,0.04
SBER,2018-12-20,BUY,189.3,0.04
SIBN,2018-12-24,BUY,355.4,0.316262166289396
SBER,2018-12-25,SELL,183.3,0.04
SIBN,2018-12-25,SELL,351.5,0.316262166289396
SIBN,2018-12-26,BUY,359.5,0.356262166289396
SIBN,2018-12-27,SELL,344,0.316262166289396
GAZP,2018-12-28,BUY,153,0.4
PIKK,2018-12-28,SELL,375.6,0.4
SBERP,2018-12-28,BUY,165.07,0.4
ISKJ,2018-12-29,BUY,7.89,0.04
ISKJ,2019-01-03,BUY,7.96,0.04
SBER,2019-01-03,BUY,186.99,0.04
SBERP,2019-01-03,SELL,165.44,0.4
SBERP,2019-01-04,BUY,167.27,0.4
SIBN,2019-01-04,BUY,348.5,0.316262166289396
SIBN,2019-01-04,SELL,348.5,0.04
GAZP,2019-01-08,SELL,158.26,0.4
PIKK,2019-01-08,BUY,376.6,0.4
SBERP,2019-01-08,SELL,167.01,0.4
SIBN,2019-01-08,BUY,348.8,0.04
GAZP,2019-01-09,BUY,160.24,0.4
PIKK,2019-01-09,SELL,374.7,0.4
SBER,2019-01-09,BUY,197,0.299024933149251
SBERP,2019-01-09,BUY,169.8,0.4
GAZP,2019-01-10,SELL,160.2,0.4
ISKJ,2019-01-10,SELL,8.06,0.08
SBERP,2019-01-10,SELL,169.79,0.4
GAZP,2019-01-11,BUY,161,0.4
ROSN,2019-01-11,BUY,434.6,0.04
SBERP,2019-01-11,BUY,170.05,0.44
GAZP,2019-01-14,SELL,160.48,0.4
SBER,2019-01-14,SELL,196.8,0.339024933149251
SBERP,2019-01-14,SELL,170,0.44
SIBN,2019-01-14,SELL,355.7,0.316262166289396
SBER,2019-01-15,BUY,198,0.339024933149251
SBERP,2019-01-15,BUY,171.8,0.44
ISKJ,2019-01-16,BUY,8.11,0.08
ISKJ,2019-01-17,SELL,7.95,0.08
SBER,2019-01-17,BUY,203.32,0.039999999999999
ROSN,2019-01-18,SELL,419.7,0.04
SIBN,2019-01-18,SELL,346,0.04
ISKJ,2019-01-22,BUY,8.06,0.04
PIKK,2019-01-22,BUY,362.9,0.4
GAZP,2019-01-23,BUY,159.9,0.4
ISKJ,2019-01-23,BUY,8.2,0.04
LKOH,2019-01-23,BUY,5205.5,0.04
PIKK,2019-01-23,SELL,362.3,0.4
SBER,2019-01-23,BUY,210.4,0.205834241989455
SBERP,2019-01-23,BUY,182.01,0.116277074651061
SIBN,2019-01-23,BUY,349.3,0.316262166289396
SBERP,2019-01-24,SELL,181.93,0.556277074651061
SIBN,2019-01-24,SELL,344.9,0.316262166289396
ISKJ,2019-01-25,SELL,8.3,0.08
GAZP,2019-01-28,SELL,160.56,0.4
GAZP,2019-01-29,BUY,162.95,0.4
SBERP,2019-01-29,BUY,184.2,0.556277074651061
SBERP,2019-01-30,SELL,182.81,0.556277074651061
SIBN,2019-01-30,BUY,345.5,0.316262166289396
GAZP,2019-01-31,SELL,162.82,0.4
ISKJ,2019-01-31,BUY,8.4,0.04
SBERP,2019-01-31,BUY,186.11,0.556277074651061
SIBN,2019-01-31,SELL,342,0.316262166289396
ISKJ,2019-02-01,SELL,8.17,0.04
SBERP,2019-02-01,SELL,185,0.556277074651061
ISKJ,2019-02-04,BUY,8.5,0.08
POLY,2019-02-04,SELL,740.6,0.4
PIKK,2019-02-05,BUY,356,0.4
SBER,2019-02-05,SELL,217.85,0.584859175138705
SIBN,2019-02-05,BUY,345.7,0.356262166289396
PIKK,2019-02-06,SELL,356,0.4
SIBN,2019-02-06,SELL,345.7,0.316262166289396
ISKJ,2019-02-07,SELL,8.65,0.08
PIKK,2019-02-07,BUY,356.7,0.4
PIKK,2019-02-08,SELL,355.8,0.4
ISKJ,2019-02-11,BUY,9.1,0.08
LKOH,2019-02-11,SELL,5419.5,0.04
ISKJ,2019-02-12,SELL,8.99,0.08
SBER,2019-02-12,BUY,219.1,0.584859175138705
SBERP,2019-02-12,BUY,186.5,0.556277074651061
SIBN,2019-02-12,SELL,341,0.04
SBERP,2019-02-13,SELL,182.87,0.556277074651061
SIBN,2019-02-14,BUY,343,0.356262166289396
PIKK,2019-02-15,BUY,355,0.4
SBER,2019-02-15,SELL,208,0.584859175138705
LKOH,2019-02-18,BUY,5483.5,0.04
PIKK,2019-02-18,SELL,352,0.4
SIBN,2019-02-18,SELL,343.15,0.316262166289396
POLY,2019-02-19,BUY,749.9,0.4
PIKK,2019-02-20,BUY,357.5,0.4
ISKJ,2019-02-21,BUY,9.09,0.08
LKOH,2019-02-21,SELL,5447.5,0.04
PIKK,2019-02-21,SELL,355.3,0.4
ISKJ,2019-02-22,SELL,9.03,0.08
LKOH,2019-02-22,BUY,5527,0.04
SIBN,2019-02-22,SELL,335.9,0.04
PIKK,2019-02-25,BUY,359.5,0.4
GAZP,2019-02-26,BUY,155.36,0.4
PIKK,2019-02-28,SELL,359,0.4
SBER,2019-02-28,BUY,207.8,0.04
SBERP,2019-02-28,BUY,180.15,0.4
GAZP,2019-03-01,SELL,156.71,0.4
SBERP,2019-03-01,SELL,179.85,0.4
LKOH,2019-03-04,SELL,5546.5,0.04
SIBN,2019-03-04,BUY,334,0.316262166289396
LKOH,2019-03-05,BUY,5622.5,0.04
SBER,2019-03-05,SELL,202.92,0.04
SIBN,2019-03-05,SELL,332,0.316262166289396
ISKJ,2019-03-12,BUY,8.79,0.04
LKOH,2019-03-12,SELL,5576,0.04
SBERP,2019-03-12,BUY,179.14,0.4
SBER,2019-03-13,BUY,206,0.04
ISKJ,2019-03-14,BUY,8.93,0.04
SBERP,2019-03-14,SELL,178.56,0.4
